Info 297  [23:50:11.1] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 60 structureChanged: false Elapsed: 4ms
Info 298  [23:50:11.1] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 299  [23:50:11.312] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 300  [23:50:11.316] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 61 structureChanged: false Elapsed: 4ms
Info 301  [23:50:11.316] Different program with same set of files:: oldProgram.structureIsReused:: 2
Info 302  [23:50:30.255] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 303  [23:50:30.255] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 304  [23:50:30.255] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 305  [23:50:30.255] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 306  [23:50:30.256] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/bin-prettier.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 307  [23:50:30.256] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/bin-prettier.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 308  [23:50:30.256] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/LICENSE :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 309  [23:50:30.256] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/LICENSE :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 310  [23:50:30.501] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/bin-prettier.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 311  [23:50:30.501] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/bin-prettier.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 312  [23:50:30.501] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/index.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 313  [23:50:30.501] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/index.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 314  [23:50:30.501] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/doc.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 315  [23:50:30.501] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/doc.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 316  [23:50:30.746] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-angular.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 317  [23:50:30.746] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-angular.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 318  [23:50:30.747] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/index.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 319  [23:50:30.747] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/index.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 320  [23:50:30.796] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-angular.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 321  [23:50:30.796] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-angular.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 322  [23:50:30.796] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-flow.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 323  [23:50:30.796] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-flow.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 324  [23:50:30.797] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-babylon.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 325  [23:50:30.797] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-babylon.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 326  [23:50:30.957] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-glimmer.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 327  [23:50:30.957] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-glimmer.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 328  [23:50:30.957] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-flow.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 329  [23:50:30.957] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-flow.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 330  [23:50:31.7] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-glimmer.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 331  [23:50:31.7] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-glimmer.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 332  [23:50:31.8] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-html.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 333  [23:50:31.8] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-html.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 334  [23:50:31.8] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-graphql.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 335  [23:50:31.8] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-graphql.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 336  [23:50:31.58] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-markdown.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 337  [23:50:31.58] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-markdown.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 338  [23:50:31.58] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-html.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 339  [23:50:31.58] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-html.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 340  [23:50:31.172] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-markdown.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 341  [23:50:31.172] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-markdown.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 342  [23:50:31.172] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-typescript.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 343  [23:50:31.172] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-typescript.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 344  [23:50:31.172] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-postcss.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 345  [23:50:31.172] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-postcss.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 346  [23:50:31.609] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-yaml.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 347  [23:50:31.609] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-yaml.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 348  [23:50:31.609] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-typescript.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 349  [23:50:31.609] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-typescript.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 350  [23:50:31.660] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-yaml.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 351  [23:50:31.660] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/parser-yaml.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 352  [23:50:31.660] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/standalone.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 353  [23:50:31.660] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/standalone.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 354  [23:50:31.807] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/third-party.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 355  [23:50:31.807] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/third-party.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 356  [23:50:31.807] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/standalone.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 357  [23:50:31.807] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/standalone.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 358  [23:50:31.858] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/third-party.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 359  [23:50:31.858] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/third-party.js :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 360  [23:50:31.858] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/package.json :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 361  [23:50:31.858] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/package.json :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 362  [23:50:31.858] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/README.md :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 363  [23:50:31.858] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5/README.md :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 364  [23:50:31.858] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 365  [23:50:31.858] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging/prettier-e32a9cc5 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 366  [23:50:31.858] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 367  [23:50:31.858] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 368  [23:50:31.908] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier/package.json.654539636 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 369  [23:50:31.908] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier/package.json.654539636 :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 370  [23:50:31.908] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier/package.json :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 371  [23:50:31.908] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/prettier/package.json :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 372  [23:50:31.908] DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 373  [23:50:31.908] Elapsed:: 0ms DirectoryWatcher:: Triggered with /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules/.staging :: WatchInfo: /users/liamfitzgerald/.nvm/versions/node/v11.15.0/lib/node_modules 1 Project:  WatchType: node_modules for closed script infos in them
Info 374  [23:50:34.997] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 375  [23:50:35.3] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 62 structureChanged: false Elapsed: 6ms
Info 376  [23:50:35.3] Different program with same set of files:: oldProgram.structureIsReused:: 2
